underlying_symbol,quote_date,valuation_timestamp,underlying_price,expiration,vendor_dte,time_to_maturity,strike,option_type,bid,ask,last,volume,open_interest,vendor_iv,vendor_delta,vendor_gamma,vendor_vega,vendor_theta,vendor_rho,source_file,source_row
SPY,2023-03-31,2023-03-31T16:00:00-04:00,409.39,2023-04-10,10.0,0.0273972602739726,300.0,call,109.75,110.0,0.0,,,0.77096,0.99234,0.00038,0.01504,-0.08054,0.087,spy_options_2023.parquet,8739083
SPY,2023-03-31,2023-03-31T16:00:00-04:00,409.39,2023-04-10,10.0,0.0273972602739726,300.0,put,0.01,0.02,0.01,0,,0.60918,-0.00093,0.00014,0.00252,-0.0062,-0.00049,spy_options_2023.parquet,8739083
SPY,2023-03-31,2023-03-31T16:00:00-04:00,409.39,2023-04-10,10.0,0.0273972602739726,305.0,call,104.76,105.01,0.0,,,0.7363,0.99158,0.00042,0.01517,-0.08207,0.08799,spy_options_2023.parquet,8739084
SPY,2023-03-31,2023-03-31T16:00:00-04:00,409.39,2023-04-10,10.0,0.0273972602739726,305.0,put,0.01,0.02,0.0,,,0.5821,-0.001,0.0001,0.00305,-0.00645,-0.00049,spy_options_2023.parquet,8739084
SPY,2023-03-31,2023-03-31T16:00:00-04:00,409.39,2023-04-10,10.0,0.0273972602739726,310.0,call,99.78,100.02,0.0,,,0.70489,0.99151,0.00051,0.01718,-0.0844,0.09003,spy_options_2023.parquet,8739085
SPY,2023-03-31,2023-03-31T16:00:00-04:00,409.39,2023-04-10,10.0,0.0273972602739726,310.0,put,0.01,0.02,0.0,,,0.55303,-0.00172,0.00014,0.00283,-0.00669,-8e-05,spy_options_2023.parquet,8739085
SPY,2023-03-31,2023-03-31T16:00:00-04:00,409.39,2023-04-10,10.0,0.0273972602739726,315.0,call,94.77,95.02,0.0,,,0.66177,0.99085,0.00047,0.01698,-0.08098,0.09111,spy_options_2023.parquet,8739086
SPY,2023-03-31,2023-03-31T16:00:00-04:00,409.39,2023-04-10,10.0,0.0273972602739726,315.0,put,0.01,0.02,0.02,0,,0.52228,-0.00147,0.00011,0.00341,-0.00684,0.0,spy_options_2023.parquet,8739086
SPY,2023-03-31,2023-03-31T16:00:00-04:00,409.39,2023-04-10,10.0,0.0273972602739726,320.0,call,89.78,90.03,0.0,,,0.62886,0.99069,0.00053,0.01745,-0.0827,0.09253,spy_options_2023.parquet,8739087
SPY,2023-03-31,2023-03-31T16:00:00-04:00,409.39,2023-04-10,10.0,0.0273972602739726,320.0,put,0.01,0.02,0.0,,,0.49433,-0.00141,0.00017,0.00345,-0.00639,-0.00065,spy_options_2023.parquet,8739087
