underlying_symbol,quote_date,valuation_timestamp,underlying_price,expiration,vendor_dte,time_to_maturity,strike,option_type,bid,ask,last,volume,open_interest,vendor_iv,vendor_delta,vendor_gamma,vendor_vega,vendor_theta,vendor_rho,source_file,source_row
SPY,2013-09-26,2013-09-26T16:00:00-04:00,169.66,2013-10-04,8.0,0.021917808219178082,127.0,call,42.55,42.77,0.0,,,-9e-05,1.0,0.0,0.0,0.0,0.03137,spy_options_2013.parquet,1151987
SPY,2013-09-26,2013-09-26T16:00:00-04:00,169.66,2013-10-04,8.0,0.021917808219178082,127.0,put,0.0,0.01,0.0,,,0.61129,-0.00078,0.00023,0.00073,-0.00265,-0.00053,spy_options_2013.parquet,1151987
SPY,2013-09-26,2013-09-26T16:00:00-04:00,169.66,2013-10-04,8.0,0.021917808219178082,128.0,call,41.55,41.76,0.0,,,-7e-05,1.0,0.0,0.0,-0.00029,0.03142,spy_options_2013.parquet,1151988
SPY,2013-09-26,2013-09-26T16:00:00-04:00,169.66,2013-10-04,8.0,0.021917808219178082,128.0,put,0.0,0.01,0.0,,,0.59597,-0.00159,0.00027,0.00096,-0.00306,-0.00048,spy_options_2013.parquet,1151988
SPY,2013-09-26,2013-09-26T16:00:00-04:00,169.66,2013-10-04,8.0,0.021917808219178082,129.0,call,40.55,40.77,0.0,,,0.00021,1.0,0.0,0.0,0.0,0.03188,spy_options_2013.parquet,1151989
SPY,2013-09-26,2013-09-26T16:00:00-04:00,169.66,2013-10-04,8.0,0.021917808219178082,129.0,put,0.0,0.0,0.0,,,0.58001,-0.0008,0.00025,0.00066,-0.00238,0.0,spy_options_2013.parquet,1151989
SPY,2013-09-26,2013-09-26T16:00:00-04:00,169.66,2013-10-04,8.0,0.021917808219178082,130.0,call,39.55,39.78,0.0,,,-0.00024,1.0,0.0,0.0,-0.00017,0.03181,spy_options_2013.parquet,1151990
SPY,2013-09-26,2013-09-26T16:00:00-04:00,169.66,2013-10-04,8.0,0.021917808219178082,130.0,put,0.0,0.01,0.0,,,0.5652,-0.00151,0.00021,0.00141,-0.00216,-2e-05,spy_options_2013.parquet,1151990
SPY,2013-09-26,2013-09-26T16:00:00-04:00,169.66,2013-10-04,8.0,0.021917808219178082,131.0,call,38.55,38.77,0.0,,,-0.00047,1.0,0.0,0.0,-0.00019,0.03263,spy_options_2013.parquet,1151991
SPY,2013-09-26,2013-09-26T16:00:00-04:00,169.66,2013-10-04,8.0,0.021917808219178082,131.0,put,0.0,0.01,0.0,,,0.54973,-0.00168,0.00022,0.0007,-0.0027,-7e-05,spy_options_2013.parquet,1151991
