underlying_symbol,quote_date,valuation_timestamp,underlying_price,expiration,vendor_dte,time_to_maturity,strike,option_type,bid,ask,last,volume,open_interest,vendor_iv,vendor_delta,vendor_gamma,vendor_vega,vendor_theta,vendor_rho,source_file,source_row
SPY,2011-12-06,2011-12-06T16:00:00-05:00,126.3,2011-12-16,10.0,0.0273972602739726,100.0,call,26.24,26.42,25.9,1,,0.8585,0.95387,0.00472,0.01639,-0.03004,0.00351,spy_options_2011.parquet,528133
SPY,2011-12-06,2011-12-06T16:00:00-05:00,126.3,2011-12-16,10.0,0.0273972602739726,100.0,put,0.0,0.01,0.02,,,0.50769,-0.00421,0.00115,0.00266,-0.00562,-0.00065,spy_options_2011.parquet,528133
SPY,2011-12-06,2011-12-06T16:00:00-05:00,126.3,2011-12-16,10.0,0.0273972602739726,101.0,call,25.24,25.42,25.43,15,,0.82346,0.95569,0.00518,0.01549,-0.03025,0.00368,spy_options_2011.parquet,528134
SPY,2011-12-06,2011-12-06T16:00:00-05:00,126.3,2011-12-16,10.0,0.0273972602739726,101.0,put,0.01,0.02,0.02,,,0.48696,-0.00399,0.00126,0.00273,-0.00597,0.0,spy_options_2011.parquet,528134
SPY,2011-12-06,2011-12-06T16:00:00-05:00,126.3,2011-12-16,10.0,0.0273972602739726,102.0,call,24.26,24.43,0.0,,,0.79432,0.95652,0.00579,0.01564,-0.04017,0.00459,spy_options_2011.parquet,528135
SPY,2011-12-06,2011-12-06T16:00:00-05:00,126.3,2011-12-16,10.0,0.0273972602739726,102.0,put,0.02,0.03,0.03,,,0.49523,-0.0072,0.00179,0.00403,-0.00868,-0.00062,spy_options_2011.parquet,528135
SPY,2011-12-06,2011-12-06T16:00:00-05:00,126.3,2011-12-16,10.0,0.0273972602739726,103.0,call,23.26,23.43,0.0,,,0.76375,0.95709,0.00639,0.01646,-0.04122,0.00494,spy_options_2011.parquet,528136
SPY,2011-12-06,2011-12-06T16:00:00-05:00,126.3,2011-12-16,10.0,0.0273972602739726,103.0,put,0.02,0.03,0.03,,,0.47388,-0.00688,0.00191,0.0048,-0.00899,-0.00041,spy_options_2011.parquet,528136
SPY,2011-12-06,2011-12-06T16:00:00-05:00,126.3,2011-12-16,10.0,0.0273972602739726,104.0,call,22.25,22.43,22.35,200,,0.72457,0.96002,0.00695,0.01507,-0.03536,0.00449,spy_options_2011.parquet,528137
SPY,2011-12-06,2011-12-06T16:00:00-05:00,126.3,2011-12-16,10.0,0.0273972602739726,104.0,put,0.03,0.05,0.04,470,,0.47342,-0.00982,0.00247,0.0053,-0.01193,-0.00023,spy_options_2011.parquet,528137
SPY,2011-12-06,2011-12-06T16:00:00-05:00,126.3,2011-12-16,10.0,0.0273972602739726,105.0,call,21.26,21.43,21.71,10,,0.69806,0.95962,0.00781,0.01516,-0.03414,0.0055,spy_options_2011.parquet,528138
SPY,2011-12-06,2011-12-06T16:00:00-05:00,126.3,2011-12-16,10.0,0.0273972602739726,105.0,put,0.03,0.05,0.04,602,,0.4518,-0.00998,0.00271,0.00611,-0.01145,-0.00044,spy_options_2011.parquet,528138
SPY,2011-12-06,2011-12-06T16:00:00-05:00,126.3,2011-12-16,10.0,0.0273972602739726,106.0,call,20.26,20.43,20.31,3,,0.66411,0.96196,0.00869,0.0145,-0.03017,0.00463,spy_options_2011.parquet,528139
SPY,2011-12-06,2011-12-06T16:00:00-05:00,126.3,2011-12-16,10.0,0.0273972602739726,106.0,put,0.04,0.05,0.05,139,,0.44536,-0.0128,0.00339,0.00699,-0.01368,-0.00078,spy_options_2011.parquet,528139
SPY,2011-12-06,2011-12-06T16:00:00-05:00,126.3,2011-12-16,10.0,0.0273972602739726,107.0,call,19.25,19.44,19.77,10,,0.63557,0.96197,0.00973,0.01494,-0.02926,0.00518,spy_options_2011.parquet,528140
