underlying_symbol,quote_date,valuation_timestamp,underlying_price,expiration,vendor_dte,time_to_maturity,strike,option_type,bid,ask,last,volume,open_interest,vendor_iv,vendor_delta,vendor_gamma,vendor_vega,vendor_theta,vendor_rho,source_file,source_row
SPY,2013-03-06,2013-03-06T16:00:00-05:00,154.5,2013-03-15,8.96,0.024547945205479454,104.0,call,50.37,50.62,34.3,0,,,1.0,0.0,0.0,0.0,0.0,spy_options_2013.parquet,953415
SPY,2013-03-06,2013-03-06T16:00:00-05:00,154.5,2013-03-15,8.96,0.024547945205479454,104.0,put,0.0,0.01,1.16,0,,0.77507,-0.00079,0.00011,0.00066,-0.00236,-0.00014,spy_options_2013.parquet,953415
SPY,2013-03-06,2013-03-06T16:00:00-05:00,154.5,2013-03-15,8.96,0.024547945205479454,105.0,call,49.37,49.62,35.94,55,,,1.0,0.0,0.0,0.0,0.0,spy_options_2013.parquet,953416
SPY,2013-03-06,2013-03-06T16:00:00-05:00,154.5,2013-03-15,8.96,0.024547945205479454,105.0,put,0.0,0.01,1.36,5,,0.75677,-0.0014,0.00017,0.00104,-0.00238,0.0,spy_options_2013.parquet,953416
SPY,2013-03-06,2013-03-06T16:00:00-05:00,154.5,2013-03-15,8.96,0.024547945205479454,106.0,call,48.37,48.63,34.99,55,,,1.0,0.0,0.0,0.0,0.0,spy_options_2013.parquet,953417
SPY,2013-03-06,2013-03-06T16:00:00-05:00,154.5,2013-03-15,8.96,0.024547945205479454,106.0,put,0.0,0.02,2.16,0,,0.73947,-0.00088,0.00015,0.0007,-0.00227,0.0,spy_options_2013.parquet,953417
SPY,2013-03-06,2013-03-06T16:00:00-05:00,154.5,2013-03-15,8.96,0.024547945205479454,107.0,call,47.36,47.62,34.05,55,,,1.0,0.0,0.0,0.0,0.0,spy_options_2013.parquet,953418
SPY,2013-03-06,2013-03-06T16:00:00-05:00,154.5,2013-03-15,8.96,0.024547945205479454,107.0,put,0.0,0.01,1.34,0,,0.72227,-0.00071,0.00014,0.00067,-0.00219,-0.00016,spy_options_2013.parquet,953418
SPY,2013-03-06,2013-03-06T16:00:00-05:00,154.5,2013-03-15,8.96,0.024547945205479454,108.0,call,46.37,46.62,33.13,44,,,1.0,0.0,0.0,0.0,0.0,spy_options_2013.parquet,953419
SPY,2013-03-06,2013-03-06T16:00:00-05:00,154.5,2013-03-15,8.96,0.024547945205479454,108.0,put,0.0,0.02,1.72,35,,0.70481,-0.00092,0.00014,0.00093,-0.00203,0.0,spy_options_2013.parquet,953419
