underlying_symbol,quote_date,valuation_timestamp,underlying_price,expiration,vendor_dte,time_to_maturity,strike,option_type,bid,ask,last,volume,open_interest,vendor_iv,vendor_delta,vendor_gamma,vendor_vega,vendor_theta,vendor_rho,source_file,source_row
SPY,2020-12-02,2020-12-02T16:00:00-05:00,366.82,2020-12-09,7.0,0.019178082191780823,250.0,call,116.54,116.95,0.0,,,,1.0,0.0,0.0,0.0,0.05448,spy_options_2020.parquet,5981539
SPY,2020-12-02,2020-12-02T16:00:00-05:00,366.82,2020-12-09,7.0,0.019178082191780823,250.0,put,0.0,0.02,0.01,503,,0.79193,0.0,0.0,0.00096,-0.00263,0.0,spy_options_2020.parquet,5981539
SPY,2020-12-02,2020-12-02T16:00:00-05:00,366.82,2020-12-09,7.0,0.019178082191780823,255.0,call,111.54,111.96,0.0,,,,1.0,0.0,0.0,0.0,0.05607,spy_options_2020.parquet,5981540
SPY,2020-12-02,2020-12-02T16:00:00-05:00,366.82,2020-12-09,7.0,0.019178082191780823,255.0,put,0.0,0.01,0.01,3,,0.75328,-0.00054,6e-05,0.00059,-0.00277,0.0,spy_options_2020.parquet,5981540
SPY,2020-12-02,2020-12-02T16:00:00-05:00,366.82,2020-12-09,7.0,0.019178082191780823,260.0,call,106.54,106.96,0.0,,,,1.0,0.0,0.0,-0.00022,0.05663,spy_options_2020.parquet,5981541
SPY,2020-12-02,2020-12-02T16:00:00-05:00,366.82,2020-12-09,7.0,0.019178082191780823,260.0,put,0.0,0.0,0.01,5,,0.71535,-0.00051,8e-05,0.00096,-0.0029,0.0,spy_options_2020.parquet,5981541
SPY,2020-12-02,2020-12-02T16:00:00-05:00,366.82,2020-12-09,7.0,0.019178082191780823,265.0,call,101.54,101.96,0.0,,,,1.0,0.0,0.0,-0.00026,0.05819,spy_options_2020.parquet,5981542
SPY,2020-12-02,2020-12-02T16:00:00-05:00,366.82,2020-12-09,7.0,0.019178082191780823,265.0,put,0.0,0.01,0.02,0,,0.67818,-0.00081,4e-05,0.00137,-0.00273,0.0,spy_options_2020.parquet,5981542
SPY,2020-12-02,2020-12-02T16:00:00-05:00,366.82,2020-12-09,7.0,0.019178082191780823,270.0,call,96.56,96.98,0.0,,,,1.0,0.0,0.0,-0.00021,0.0589,spy_options_2020.parquet,5981543
SPY,2020-12-02,2020-12-02T16:00:00-05:00,366.82,2020-12-09,7.0,0.019178082191780823,270.0,put,0.0,0.01,0.01,11,,0.64163,-0.00021,2e-05,0.00061,-0.00282,0.0,spy_options_2020.parquet,5981543
SPY,2020-12-02,2020-12-02T16:00:00-05:00,366.82,2020-12-09,7.0,0.019178082191780823,275.0,call,91.56,91.96,0.0,,,,1.0,0.0,0.0,0.0,0.06058,spy_options_2020.parquet,5981544
SPY,2020-12-02,2020-12-02T16:00:00-05:00,366.82,2020-12-09,7.0,0.019178082191780823,275.0,put,0.01,0.01,0.02,0,,0.66488,-0.00102,0.00016,0.00271,-0.00835,-0.00042,spy_options_2020.parquet,5981544
SPY,2020-12-02,2020-12-02T16:00:00-05:00,366.82,2020-12-09,7.0,0.019178082191780823,280.0,call,86.55,86.96,0.0,,,,1.0,0.0,0.0,0.0,0.06149,spy_options_2020.parquet,5981545
SPY,2020-12-02,2020-12-02T16:00:00-05:00,366.82,2020-12-09,7.0,0.019178082191780823,280.0,put,0.01,0.02,0.02,57,,0.62576,-0.00145,0.00019,0.00249,-0.00857,-2e-05,spy_options_2020.parquet,5981545
SPY,2020-12-02,2020-12-02T16:00:00-05:00,366.82,2020-12-09,7.0,0.019178082191780823,285.0,call,81.61,81.93,0.0,,,,1.0,0.0,0.0,0.0,0.06246,spy_options_2020.parquet,5981546
