underlying_symbol,quote_date,valuation_timestamp,underlying_price,expiration,vendor_dte,time_to_maturity,strike,option_type,bid,ask,last,volume,open_interest,vendor_iv,vendor_delta,vendor_gamma,vendor_vega,vendor_theta,vendor_rho,source_file,source_row
SPY,2018-01-09,2018-01-09T16:00:00-05:00,274.53,2018-01-17,8.0,0.021917808219178082,240.0,call,34.37,34.6,33.45,0,,,1.0,0.0,0.0,0.0,0.0,spy_options_2018.parquet,3330004
SPY,2018-01-09,2018-01-09T16:00:00-05:00,274.53,2018-01-17,8.0,0.021917808219178082,240.0,put,0.0,0.01,0.0,,,0.28822,-0.00188,0.00036,0.00235,-0.00249,-0.0001,spy_options_2018.parquet,3330004
SPY,2018-01-09,2018-01-09T16:00:00-05:00,274.53,2018-01-17,8.0,0.021917808219178082,245.0,call,29.42,29.64,0.0,,,,1.0,0.0,0.0,0.0,0.0,spy_options_2018.parquet,3330005
SPY,2018-01-09,2018-01-09T16:00:00-05:00,274.53,2018-01-17,8.0,0.021917808219178082,245.0,put,0.01,0.01,0.02,0,,0.27533,-0.00369,0.00099,0.00535,-0.00692,-0.00077,spy_options_2018.parquet,3330005
SPY,2018-01-09,2018-01-09T16:00:00-05:00,274.53,2018-01-17,8.0,0.021917808219178082,250.0,call,24.41,24.61,0.0,,,,1.0,0.0,0.0,0.0,0.0,spy_options_2018.parquet,3330006
SPY,2018-01-09,2018-01-09T16:00:00-05:00,274.53,2018-01-17,8.0,0.021917808219178082,250.0,put,0.01,0.02,0.01,2,,0.23084,-0.00462,0.00141,0.00606,-0.00629,-0.0003,spy_options_2018.parquet,3330006
SPY,2018-01-09,2018-01-09T16:00:00-05:00,274.53,2018-01-17,8.0,0.021917808219178082,255.0,call,19.43,19.65,0.0,,,0.24794,0.95008,0.00108,0.04069,-0.01015,0.00594,spy_options_2018.parquet,3330007
SPY,2018-01-09,2018-01-09T16:00:00-05:00,274.53,2018-01-17,8.0,0.021917808219178082,255.0,put,0.02,0.03,0.03,73,,0.19856,-0.00825,0.0027,0.01051,-0.00918,-0.00077,spy_options_2018.parquet,3330007
SPY,2018-01-09,2018-01-09T16:00:00-05:00,274.53,2018-01-17,8.0,0.021917808219178082,260.0,call,14.42,14.64,0.0,,,-0.00035,1.0,0.0,0.0,0.0,0.0,spy_options_2018.parquet,3330008
SPY,2018-01-09,2018-01-09T16:00:00-05:00,274.53,2018-01-17,8.0,0.021917808219178082,260.0,put,0.03,0.03,0.04,21,,0.15839,-0.01419,0.00524,0.01592,-0.01193,-0.00107,spy_options_2018.parquet,3330008
