underlying_symbol,quote_date,valuation_timestamp,underlying_price,expiration,vendor_dte,time_to_maturity,strike,option_type,bid,ask,last,volume,open_interest,vendor_iv,vendor_delta,vendor_gamma,vendor_vega,vendor_theta,vendor_rho,source_file,source_row
SPY,2022-12-28,2022-12-28T16:00:00-05:00,376.71,2023-01-04,7.0,0.019178082191780823,310.0,call,66.98,67.19,0.0,,,0.57764,0.99098,0.00075,0.01325,-0.07786,0.06489,spy_options_2022.parquet,8486212
SPY,2022-12-28,2022-12-28T16:00:00-05:00,376.71,2023-01-04,7.0,0.019178082191780823,310.0,put,0.0,0.01,0.0,,,0.42964,-0.00055,0.00011,0.00169,-0.00274,-0.00021,spy_options_2022.parquet,8486212
SPY,2022-12-28,2022-12-28T16:00:00-05:00,376.71,2023-01-04,7.0,0.019178082191780823,320.0,call,56.95,57.16,62.81,0,,0.46307,0.99286,0.00074,0.01041,-0.06337,0.06738,spy_options_2022.parquet,8486213
SPY,2022-12-28,2022-12-28T16:00:00-05:00,376.71,2023-01-04,7.0,0.019178082191780823,320.0,put,0.01,0.02,0.01,1,,0.40119,-0.00246,0.00036,0.00389,-0.00828,-0.00051,spy_options_2022.parquet,8486213
SPY,2022-12-28,2022-12-28T16:00:00-05:00,376.71,2023-01-04,7.0,0.019178082191780823,325.0,call,51.96,52.19,57.84,0,,0.43687,0.99122,0.00103,0.01316,-0.0693,0.06765,spy_options_2022.parquet,8486214
SPY,2022-12-28,2022-12-28T16:00:00-05:00,376.71,2023-01-04,7.0,0.019178082191780823,325.0,put,0.01,0.02,0.0,,,0.36599,-0.00287,0.00039,0.0038,-0.00748,-1e-05,spy_options_2022.parquet,8486214
SPY,2022-12-28,2022-12-28T16:00:00-05:00,376.71,2023-01-04,7.0,0.019178082191780823,326.0,call,50.96,51.17,0.0,,,0.42032,0.9924,0.00099,0.01193,-0.06472,0.06789,spy_options_2022.parquet,8486215
SPY,2022-12-28,2022-12-28T16:00:00-05:00,376.71,2023-01-04,7.0,0.019178082191780823,326.0,put,0.01,0.02,0.0,,,0.35941,-0.00282,0.00036,0.00404,-0.00825,-0.00069,spy_options_2022.parquet,8486215
SPY,2022-12-28,2022-12-28T16:00:00-05:00,376.71,2023-01-04,7.0,0.019178082191780823,327.0,call,49.96,50.19,0.0,,,0.4199,0.99077,0.00102,0.0137,-0.06915,0.06874,spy_options_2022.parquet,8486216
SPY,2022-12-28,2022-12-28T16:00:00-05:00,376.71,2023-01-04,7.0,0.019178082191780823,327.0,put,0.01,0.02,0.0,,,0.35295,-0.00268,0.00046,0.00438,-0.00824,0.0,spy_options_2022.parquet,8486216
