underlying_symbol,quote_date,valuation_timestamp,underlying_price,expiration,vendor_dte,time_to_maturity,strike,option_type,bid,ask,last,volume,open_interest,vendor_iv,vendor_delta,vendor_gamma,vendor_vega,vendor_theta,vendor_rho,source_file,source_row
SPY,2023-01-05,2023-01-05T16:00:00-05:00,379.38,2023-01-12,7.0,0.019178082191780823,310.0,call,69.54,69.82,0.0,,,-0.00044,1.0,0.0,0.0,-0.04011,0.06556,spy_options_2023.parquet,8504478
SPY,2023-01-05,2023-01-05T16:00:00-05:00,379.38,2023-01-12,7.0,0.019178082191780823,310.0,put,0.01,0.02,0.0,,,0.48842,-0.00206,0.00017,0.00333,-0.00843,-0.00061,spy_options_2023.parquet,8504478
SPY,2023-01-05,2023-01-05T16:00:00-05:00,379.38,2023-01-12,7.0,0.019178082191780823,320.0,call,59.57,59.8,0.0,,,-0.00011,1.0,0.0,0.0,-0.04143,0.06799,spy_options_2023.parquet,8504479
SPY,2023-01-05,2023-01-05T16:00:00-05:00,379.38,2023-01-12,7.0,0.019178082191780823,320.0,put,0.02,0.03,0.02,0,,0.43917,-0.00298,0.00046,0.00542,-0.01299,-0.00042,spy_options_2023.parquet,8504479
SPY,2023-01-05,2023-01-05T16:00:00-05:00,379.38,2023-01-12,7.0,0.019178082191780823,324.0,call,55.63,55.81,0.0,,,0.38802,0.99723,0.00036,0.0038,-0.04934,0.0683,spy_options_2023.parquet,8504480
SPY,2023-01-05,2023-01-05T16:00:00-05:00,379.38,2023-01-12,7.0,0.019178082191780823,324.0,put,0.02,0.03,0.02,35,,0.41016,-0.00377,0.00052,0.00549,-0.01238,-0.00069,spy_options_2023.parquet,8504480
SPY,2023-01-05,2023-01-05T16:00:00-05:00,379.38,2023-01-12,7.0,0.019178082191780823,325.0,call,54.63,54.81,0.0,,,0.37992,0.99769,0.00033,0.00411,-0.04963,0.06855,spy_options_2023.parquet,8504481
SPY,2023-01-05,2023-01-05T16:00:00-05:00,379.38,2023-01-12,7.0,0.019178082191780823,325.0,put,0.02,0.03,0.03,0,,0.40229,-0.00318,0.00048,0.00589,-0.01256,-6e-05,spy_options_2023.parquet,8504481
SPY,2023-01-05,2023-01-05T16:00:00-05:00,379.38,2023-01-12,7.0,0.019178082191780823,326.0,call,53.63,53.81,0.0,,,0.36808,0.99835,0.00032,0.00315,-0.04891,0.06844,spy_options_2023.parquet,8504482
SPY,2023-01-05,2023-01-05T16:00:00-05:00,379.38,2023-01-12,7.0,0.019178082191780823,326.0,put,0.02,0.03,0.0,,,0.39522,-0.00375,0.00051,0.00595,-0.01245,-0.00047,spy_options_2023.parquet,8504482
SPY,2023-01-05,2023-01-05T16:00:00-05:00,379.38,2023-01-12,7.0,0.019178082191780823,327.0,call,52.72,53.0,0.0,,,0.48486,0.98431,0.00144,0.02117,-0.10178,0.06747,spy_options_2023.parquet,8504483
SPY,2023-01-05,2023-01-05T16:00:00-05:00,379.38,2023-01-12,7.0,0.019178082191780823,327.0,put,0.02,0.03,0.0,,,0.38803,-0.0036,0.00053,0.00604,-0.01269,-0.00055,spy_options_2023.parquet,8504483
SPY,2023-01-05,2023-01-05T16:00:00-05:00,379.38,2023-01-12,7.0,0.019178082191780823,328.0,call,51.72,52.01,0.0,,,0.47815,0.9842,0.00155,0.02229,-0.10261,0.06795,spy_options_2023.parquet,8504484
SPY,2023-01-05,2023-01-05T16:00:00-05:00,379.38,2023-01-12,7.0,0.019178082191780823,328.0,put,0.02,0.03,0.0,,,0.38203,-0.00402,0.00054,0.00632,-0.01223,-0.00056,spy_options_2023.parquet,8504484
SPY,2023-01-05,2023-01-05T16:00:00-05:00,379.38,2023-01-12,7.0,0.019178082191780823,329.0,call,50.72,51.01,0.0,,,0.46876,0.98338,0.00157,0.02277,-0.10221,0.0682,spy_options_2023.parquet,8504485
SPY,2023-01-05,2023-01-05T16:00:00-05:00,379.38,2023-01-12,7.0,0.019178082191780823,329.0,put,0.02,0.03,0.0,,,0.37335,-0.00366,0.00051,0.00623,-0.01217,-0.00081,spy_options_2023.parquet,8504485
SPY,2023-01-05,2023-01-05T16:00:00-05:00,379.38,2023-01-12,7.0,0.019178082191780823,330.0,call,49.72,50.01,0.0,,,0.45982,0.98335,0.00164,0.02225,-0.10234,0.06865,spy_options_2023.parquet,8504486
SPY,2023-01-05,2023-01-05T16:00:00-05:00,379.38,2023-01-12,7.0,0.019178082191780823,330.0,put,0.02,0.03,0.02,0,,0.36653,-0.00363,0.00055,0.00689,-0.01184,-0.00073,spy_options_2023.parquet,8504486
SPY,2023-01-05,2023-01-05T16:00:00-05:00,379.38,2023-01-12,7.0,0.019178082191780823,331.0,call,48.66,48.88,0.0,,,0.39587,0.99193,0.00094,0.01218,-0.06828,0.06953,spy_options_2023.parquet,8504487
SPY,2023-01-05,2023-01-05T16:00:00-05:00,379.38,2023-01-12,7.0,0.019178082191780823,331.0,put,0.02,0.03,0.0,,,0.35994,-0.00443,0.00059,0.00623,-0.01235,-0.00029,spy_options_2023.parquet,8504487
