underlying_symbol,quote_date,valuation_timestamp,underlying_price,expiration,vendor_dte,time_to_maturity,strike,option_type,bid,ask,last,volume,open_interest,vendor_iv,vendor_delta,vendor_gamma,vendor_vega,vendor_theta,vendor_rho,source_file,source_row
SPY,2017-11-10,2017-11-10T16:00:00-05:00,258.08,2017-11-17,7.0,0.019178082191780823,175.0,call,83.03,83.21,0.0,,,1.61752,0.9177,6e-05,0.04278,-0.03486,0.00351,spy_options_2017.parquet,3240053
SPY,2017-11-10,2017-11-10T16:00:00-05:00,258.08,2017-11-17,7.0,0.019178082191780823,175.0,put,0.0,0.02,0.0,,,0.82299,-0.00069,4e-05,0.00043,-0.0033,0.0,spy_options_2017.parquet,3240053
SPY,2017-11-10,2017-11-10T16:00:00-05:00,258.08,2017-11-17,7.0,0.019178082191780823,180.0,call,78.09,78.27,0.0,,,1.49245,0.91975,0.00015,0.04295,-0.09007,0.00412,spy_options_2017.parquet,3240054
SPY,2017-11-10,2017-11-10T16:00:00-05:00,258.08,2017-11-17,7.0,0.019178082191780823,180.0,put,0.0,0.01,0.0,,,0.7664,-0.00087,6e-05,0.00072,-0.00267,0.0,spy_options_2017.parquet,3240054
SPY,2017-11-10,2017-11-10T16:00:00-05:00,258.08,2017-11-17,7.0,0.019178082191780823,184.0,call,74.03,74.21,0.0,,,1.37409,0.92236,0.00015,0.0422,-0.03537,0.00409,spy_options_2017.parquet,3240055
SPY,2017-11-10,2017-11-10T16:00:00-05:00,258.08,2017-11-17,7.0,0.019178082191780823,184.0,put,0.0,0.02,0.0,,,0.72305,-0.00072,0.00012,0.00048,-0.00257,0.0,spy_options_2017.parquet,3240055
SPY,2017-11-10,2017-11-10T16:00:00-05:00,258.08,2017-11-17,7.0,0.019178082191780823,185.0,call,73.01,73.21,0.0,,,1.3484,0.92325,8e-05,0.04206,-0.03465,0.00404,spy_options_2017.parquet,3240056
SPY,2017-11-10,2017-11-10T16:00:00-05:00,258.08,2017-11-17,7.0,0.019178082191780823,185.0,put,0.0,0.01,0.0,,,0.71243,-0.00053,0.00014,0.00069,-0.00286,0.0,spy_options_2017.parquet,3240056
SPY,2017-11-10,2017-11-10T16:00:00-05:00,258.08,2017-11-17,7.0,0.019178082191780823,186.0,call,72.03,72.21,0.0,,,1.3242,0.92408,8e-05,0.04226,-0.03964,0.00404,spy_options_2017.parquet,3240057
SPY,2017-11-10,2017-11-10T16:00:00-05:00,258.08,2017-11-17,7.0,0.019178082191780823,186.0,put,0.0,0.0,0.0,,,0.70152,-0.00022,8e-05,0.00125,-0.00314,-0.0003,spy_options_2017.parquet,3240057
SPY,2017-11-10,2017-11-10T16:00:00-05:00,258.08,2017-11-17,7.0,0.019178082191780823,187.0,call,71.08,71.25,0.0,,,1.31062,0.92378,0.00019,0.04223,-0.08973,0.00464,spy_options_2017.parquet,3240058
SPY,2017-11-10,2017-11-10T16:00:00-05:00,258.08,2017-11-17,7.0,0.019178082191780823,187.0,put,0.0,0.01,0.0,,,0.69087,-0.00075,9e-05,0.00076,-0.00263,-0.00029,spy_options_2017.parquet,3240058
SPY,2017-11-10,2017-11-10T16:00:00-05:00,258.08,2017-11-17,7.0,0.019178082191780823,188.0,call,70.08,70.26,0.0,,,1.28586,0.9245,0.00016,0.04234,-0.09004,0.00489,spy_options_2017.parquet,3240059
SPY,2017-11-10,2017-11-10T16:00:00-05:00,258.08,2017-11-17,7.0,0.019178082191780823,188.0,put,0.0,0.02,0.0,,,0.67951,-0.00054,9e-05,0.00106,-0.00336,-0.00015,spy_options_2017.parquet,3240059
SPY,2017-11-10,2017-11-10T16:00:00-05:00,258.08,2017-11-17,7.0,0.019178082191780823,189.0,call,69.08,69.27,0.0,,,1.26145,0.92533,0.00022,0.04251,-0.09034,0.00417,spy_options_2017.parquet,3240060
SPY,2017-11-10,2017-11-10T16:00:00-05:00,258.08,2017-11-17,7.0,0.019178082191780823,189.0,put,0.0,0.01,0.0,,,0.66909,-0.00037,0.00011,0.0012,-0.00333,-0.00027,spy_options_2017.parquet,3240060
SPY,2017-11-10,2017-11-10T16:00:00-05:00,258.08,2017-11-17,7.0,0.019178082191780823,190.0,call,68.03,68.22,0.0,,,1.22524,0.92641,0.00017,0.04205,-0.0398,0.00366,spy_options_2017.parquet,3240061
SPY,2017-11-10,2017-11-10T16:00:00-05:00,258.08,2017-11-17,7.0,0.019178082191780823,190.0,put,0.0,0.02,0.0,,,0.65897,-0.00063,0.00012,0.00123,-0.00261,-0.00019,spy_options_2017.parquet,3240061
SPY,2017-11-10,2017-11-10T16:00:00-05:00,258.08,2017-11-17,7.0,0.019178082191780823,191.0,call,67.07,67.26,0.0,,,1.21387,0.92622,0.00026,0.04243,-0.09025,0.00433,spy_options_2017.parquet,3240062
SPY,2017-11-10,2017-11-10T16:00:00-05:00,258.08,2017-11-17,7.0,0.019178082191780823,191.0,put,0.0,0.01,0.0,,,0.64772,-0.00098,0.0001,0.00087,-0.00321,-0.0002,spy_options_2017.parquet,3240062
SPY,2017-11-10,2017-11-10T16:00:00-05:00,258.08,2017-11-17,7.0,0.019178082191780823,192.0,call,66.04,66.21,0.0,,,1.17991,0.92735,0.00014,0.0417,-0.04964,0.00409,spy_options_2017.parquet,3240063
SPY,2017-11-10,2017-11-10T16:00:00-05:00,258.08,2017-11-17,7.0,0.019178082191780823,192.0,put,0.0,0.02,0.01,0,,0.63715,-0.00056,0.00014,0.00101,-0.00278,-0.00034,spy_options_2017.parquet,3240063
SPY,2017-11-10,2017-11-10T16:00:00-05:00,258.08,2017-11-17,7.0,0.019178082191780823,193.0,call,65.03,65.2,0.0,,,1.1546,0.92762,0.00017,0.04099,-0.0401,0.00428,spy_options_2017.parquet,3240064
