underlying_symbol,quote_date,valuation_timestamp,underlying_price,expiration,vendor_dte,time_to_maturity,strike,option_type,bid,ask,last,volume,open_interest,vendor_iv,vendor_delta,vendor_gamma,vendor_vega,vendor_theta,vendor_rho,source_file,source_row
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,375.0,call,90.16,90.33,0.0,,,,1.0,0.0,0.0,-0.00276,0.07921,spy_options_2022.parquet,7397342
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,375.0,put,0.03,0.04,0.05,1,,0.5493,-0.00297,0.00028,0.00599,-0.01836,-0.00025,spy_options_2022.parquet,7397342
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,380.0,call,85.17,85.33,89.88,100,,,1.0,0.0,0.0,-0.00272,0.0807,spy_options_2022.parquet,7397343
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,380.0,put,0.04,0.05,0.05,20,,0.53168,-0.00434,0.00036,0.00805,-0.02229,-0.00019,spy_options_2022.parquet,7397343
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,385.0,call,80.18,80.34,0.0,,,,1.0,0.0,0.0,-0.00229,0.0819,spy_options_2022.parquet,7397344
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,385.0,put,0.04,0.05,0.04,60,,0.50078,-0.00425,0.00035,0.00804,-0.02209,-0.00071,spy_options_2022.parquet,7397344
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,390.0,call,75.18,75.34,80.56,10,,,1.0,0.0,0.0,-0.0023,0.08298,spy_options_2022.parquet,7397345
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,390.0,put,0.05,0.06,0.06,5,,0.48102,-0.00478,0.00042,0.01043,-0.02659,-0.00103,spy_options_2022.parquet,7397345
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,395.0,call,70.19,70.35,75.2,10,,,1.0,0.0,0.0,-0.00234,0.08405,spy_options_2022.parquet,7397346
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,395.0,put,0.05,0.06,0.05,361,,0.44926,-0.00587,0.00054,0.01073,-0.0264,-0.00083,spy_options_2022.parquet,7397346
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,400.0,call,65.2,65.35,72.02,10,,,1.0,0.0,0.0,-0.00324,0.08456,spy_options_2022.parquet,7397347
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,400.0,put,0.06,0.07,0.07,249,,0.42689,-0.00664,0.00069,0.01341,-0.02979,-0.00031,spy_options_2022.parquet,7397347
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,405.0,call,60.21,60.36,0.0,,,,1.0,0.0,0.0,-0.00309,0.08613,spy_options_2022.parquet,7397348
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,405.0,put,0.07,0.08,0.06,67,,0.40205,-0.00777,0.00081,0.01494,-0.03342,-0.0013,spy_options_2022.parquet,7397348
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,410.0,call,55.22,55.38,0.0,,,,1.0,0.0,0.0,-0.00256,0.08724,spy_options_2022.parquet,7397349
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,410.0,put,0.08,0.09,0.08,178,,0.37667,-0.00956,0.00101,0.01758,-0.03668,-0.00086,spy_options_2022.parquet,7397349
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,415.0,call,50.23,50.39,0.0,,,0.0001,1.0,0.0,0.0,-0.00236,0.08798,spy_options_2022.parquet,7397350
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,415.0,put,0.09,0.1,0.15,6,,0.3497,-0.01146,0.00131,0.02011,-0.03965,-0.00157,spy_options_2022.parquet,7397350
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,418.0,call,47.25,47.4,0.0,,,0.00035,1.0,0.0,0.0,-0.00314,0.08826,spy_options_2022.parquet,7397351
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,418.0,put,0.11,0.12,0.1,477,,0.33896,-0.01375,0.00154,0.02444,-0.04698,-0.00138,spy_options_2022.parquet,7397351
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,420.0,call,45.26,45.44,50.01,10,,0.2601,0.99705,0.00053,0.00653,-0.01157,0.08842,spy_options_2022.parquet,7397352
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,420.0,put,0.12,0.13,0.12,19,,0.32972,-0.0158,0.00176,0.02607,-0.04935,-0.00147,spy_options_2022.parquet,7397352
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,422.0,call,43.27,43.45,0.0,,,0.26219,0.99468,0.00077,0.00994,-0.01659,0.08841,spy_options_2022.parquet,7397353
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,422.0,put,0.13,0.14,0.15,67,,0.32037,-0.01751,0.0019,0.02832,-0.05209,-0.00161,spy_options_2022.parquet,7397353
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,424.0,call,41.28,41.44,35.18,1,,0.25045,0.99471,0.00083,0.01015,-0.01573,0.08876,spy_options_2022.parquet,7397354
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,424.0,put,0.14,0.15,0.13,93,,0.31074,-0.01908,0.00219,0.03101,-0.05575,-0.00199,spy_options_2022.parquet,7397354
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,425.0,call,40.29,40.44,47.1,1,,0.24898,0.99371,0.00102,0.01118,-0.01836,0.08894,spy_options_2022.parquet,7397355
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,425.0,put,0.15,0.16,0.14,170,,0.30697,-0.02035,0.00237,0.03271,-0.05842,-0.00181,spy_options_2022.parquet,7397355
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,426.0,call,39.3,39.48,41.77,2,,0.26097,0.99026,0.00143,0.01772,-0.02804,0.08942,spy_options_2022.parquet,7397356
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,426.0,put,0.16,0.17,0.15,33,,0.30269,-0.02135,0.00247,0.03527,-0.06151,-0.00206,spy_options_2022.parquet,7397356
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,428.0,call,37.32,37.5,0.0,,,0.25899,0.98694,0.0018,0.02232,-0.03532,0.08886,spy_options_2022.parquet,7397357
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,428.0,put,0.18,0.19,0.17,17,,0.29511,-0.02443,0.00287,0.0391,-0.06651,-0.00286,spy_options_2022.parquet,7397357
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,430.0,call,35.34,35.52,33.0,4,,0.25395,0.98475,0.00228,0.02641,-0.04169,0.08946,spy_options_2022.parquet,7397358
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,430.0,put,0.2,0.21,0.2,257,,0.28567,-0.02772,0.00324,0.04272,-0.0718,-0.00245,spy_options_2022.parquet,7397358
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,432.0,call,33.37,33.52,40.45,10,,0.2462,0.98197,0.00271,0.02989,-0.04563,0.08934,spy_options_2022.parquet,7397359
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,432.0,put,0.22,0.23,0.42,236,,0.2755,-0.03082,0.00371,0.04676,-0.07674,-0.00325,spy_options_2022.parquet,7397359
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,434.0,call,31.4,31.56,0.0,,,0.24345,0.97694,0.00336,0.03719,-0.05606,0.08943,spy_options_2022.parquet,7397360
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,434.0,put,0.26,0.27,0.34,93,,0.26935,-0.03638,0.00437,0.05345,-0.08608,-0.00377,spy_options_2022.parquet,7397360
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,435.0,call,30.42,30.56,35.75,1,,0.23952,0.97432,0.00361,0.0399,-0.05933,0.08908,spy_options_2022.parquet,7397361
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,435.0,put,0.28,0.29,0.34,16,,0.2659,-0.03936,0.00463,0.05746,-0.09132,-0.00425,spy_options_2022.parquet,7397361
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,436.0,call,29.45,29.59,0.0,,,0.23901,0.97083,0.00417,0.04544,-0.06716,0.08974,spy_options_2022.parquet,7397362
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,436.0,put,0.3,0.31,0.29,166,,0.26161,-0.04189,0.00501,0.06064,-0.09575,-0.00397,spy_options_2022.parquet,7397362
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,437.0,call,28.47,28.61,33.45,1,,0.23648,0.96692,0.00455,0.0495,-0.07234,0.08898,spy_options_2022.parquet,7397363
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,437.0,put,0.32,0.33,0.32,176,,0.25687,-0.0451,0.00539,0.06412,-0.09989,-0.0041,spy_options_2022.parquet,7397363
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,438.0,call,27.5,27.64,31.43,4,,0.23527,0.96328,0.00505,0.05426,-0.07963,0.08894,spy_options_2022.parquet,7397364
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,438.0,put,0.35,0.36,0.36,1563,,0.25448,-0.04839,0.00586,0.06931,-0.10554,-0.00497,spy_options_2022.parquet,7397364
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,439.0,call,26.53,26.66,30.79,4,,0.2324,0.95902,0.00555,0.0587,-0.08524,0.08869,spy_options_2022.parquet,7397365
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,439.0,put,0.38,0.39,0.39,54,,0.2505,-0.05295,0.00634,0.07362,-0.11221,-0.00532,spy_options_2022.parquet,7397365
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,440.0,call,25.56,25.7,21.89,15,,0.23034,0.95466,0.00619,0.06501,-0.0933,0.08843,spy_options_2022.parquet,7397366
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,440.0,put,0.42,0.43,0.42,202,,0.248,-0.05803,0.00692,0.07963,-0.12022,-0.00553,spy_options_2022.parquet,7397366
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,441.0,call,24.6,24.74,21.82,10,,0.22831,0.94915,0.00682,0.07152,-0.10266,0.08787,spy_options_2022.parquet,7397367
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,441.0,put,0.45,0.46,0.49,111,,0.24357,-0.0624,0.00743,0.08422,-0.12561,-0.00623,spy_options_2022.parquet,7397367
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,442.0,call,23.65,23.78,27.59,5,,0.22633,0.94293,0.0075,0.07784,-0.1112,0.08786,spy_options_2022.parquet,7397368
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,442.0,put,0.5,0.51,0.51,73,,0.24137,-0.06863,0.00817,0.09031,-0.13412,-0.00704,spy_options_2022.parquet,7397368
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,443.0,call,22.69,22.82,17.75,17,,0.22418,0.93716,0.00821,0.08367,-0.11939,0.08713,spy_options_2022.parquet,7397369
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,443.0,put,0.54,0.55,0.54,126,,0.23696,-0.07518,0.00881,0.09629,-0.14158,-0.00739,spy_options_2022.parquet,7397369
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,444.0,call,21.75,21.88,17.72,2,,0.22197,0.92929,0.00908,0.09208,-0.13022,0.08634,spy_options_2022.parquet,7397370
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,444.0,put,0.6,0.61,0.75,143,,0.23501,-0.08199,0.00952,0.10286,-0.15107,-0.00858,spy_options_2022.parquet,7397370
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,445.0,call,20.81,20.94,28.38,1,,0.2204,0.92083,0.00992,0.09983,-0.14043,0.08667,spy_options_2022.parquet,7397371
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,445.0,put,0.65,0.67,0.68,450,,0.23163,-0.08963,0.01033,0.10981,-0.15971,-0.00852,spy_options_2022.parquet,7397371
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,446.0,call,19.87,20.0,27.02,20,,0.21749,0.91219,0.01077,0.10738,-0.14958,0.08532,spy_options_2022.parquet,7397372
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,446.0,put,0.72,0.73,0.81,251,,0.2289,-0.0984,0.0112,0.11793,-0.16852,-0.00993,spy_options_2022.parquet,7397372
SPY,2022-01-17,2022-01-17T16:00:00-05:00,464.72,2022-01-24,7.0,0.019178082191780823,448.0,call,18.03,18.16,14.38,14,,0.2133,0.89188,0.01285,0.12592,-0.17355,0.08447,spy_options_2022.parquet,7397373
