underlying_symbol,quote_date,valuation_timestamp,underlying_price,expiration,vendor_dte,time_to_maturity,strike,option_type,bid,ask,last,volume,open_interest,vendor_iv,vendor_delta,vendor_gamma,vendor_vega,vendor_theta,vendor_rho,source_file,source_row
SPY,2013-07-08,2013-07-08T16:00:00-04:00,163.94,2013-07-19,11.0,0.030136986301369864,110.0,call,53.82,54.05,0.0,,,,1.0,0.0,0.0,0.0,0.03576,spy_options_2013.parquet,1071746
SPY,2013-07-08,2013-07-08T16:00:00-04:00,163.94,2013-07-19,11.0,0.030136986301369864,110.0,put,0.0,0.02,0.0,,,0.71529,-0.00103,0.00018,0.00048,-0.00205,-0.00022,spy_options_2013.parquet,1071746
SPY,2013-07-08,2013-07-08T16:00:00-04:00,163.94,2013-07-19,11.0,0.030136986301369864,111.0,call,52.82,53.06,0.0,,,,1.0,0.0,0.0,-6e-05,0.03617,spy_options_2013.parquet,1071747
SPY,2013-07-08,2013-07-08T16:00:00-04:00,163.94,2013-07-19,11.0,0.030136986301369864,111.0,put,0.0,0.01,0.0,,,0.69948,-0.00129,0.00016,0.00102,-0.00164,0.0,spy_options_2013.parquet,1071747
SPY,2013-07-08,2013-07-08T16:00:00-04:00,163.94,2013-07-19,11.0,0.030136986301369864,112.0,call,51.82,52.05,0.0,,,,1.0,0.0,0.0,-0.00024,0.0371,spy_options_2013.parquet,1071748
SPY,2013-07-08,2013-07-08T16:00:00-04:00,163.94,2013-07-19,11.0,0.030136986301369864,112.0,put,0.0,0.02,0.0,,,0.72767,-0.0019,0.00024,0.00198,-0.00346,0.0,spy_options_2013.parquet,1071748
SPY,2013-07-08,2013-07-08T16:00:00-04:00,163.94,2013-07-19,11.0,0.030136986301369864,113.0,call,50.83,51.06,0.0,,,,1.0,0.0,0.0,-0.00038,0.03685,spy_options_2013.parquet,1071749
SPY,2013-07-08,2013-07-08T16:00:00-04:00,163.94,2013-07-19,11.0,0.030136986301369864,113.0,put,0.0,0.01,0.0,,,0.67012,-0.00079,0.00017,0.0011,-0.00212,-0.00039,spy_options_2013.parquet,1071749
SPY,2013-07-08,2013-07-08T16:00:00-04:00,163.94,2013-07-19,11.0,0.030136986301369864,114.0,call,49.81,50.05,0.0,,,,1.0,0.0,0.0,-0.00052,0.03725,spy_options_2013.parquet,1071750
SPY,2013-07-08,2013-07-08T16:00:00-04:00,163.94,2013-07-19,11.0,0.030136986301369864,114.0,put,0.0,0.01,0.0,,,0.69726,-0.00205,0.00024,0.00172,-0.00344,0.0,spy_options_2013.parquet,1071750
SPY,2013-07-08,2013-07-08T16:00:00-04:00,163.94,2013-07-19,11.0,0.030136986301369864,115.0,call,48.82,49.06,0.0,,,,1.0,0.0,0.0,0.0,0.03807,spy_options_2013.parquet,1071751
SPY,2013-07-08,2013-07-08T16:00:00-04:00,163.94,2013-07-19,11.0,0.030136986301369864,115.0,put,0.0,0.01,0.0,,,0.64036,-0.00125,0.00021,0.00052,-0.00243,-9e-05,spy_options_2013.parquet,1071751
